id1,SMILES
11640,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C
11641,C=COC=C
11642,C[C@H]1O[C@H](C[C@H](OC(C)=O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4C[C@@H](O)[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C
11643,COC1=CC(C[C@@H]2NCCC3=CC(O)=C(O)C=C23)=CC(OC)=C1OC
11644,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@@H](C1=CC=CC=C1)S(O)(=O)=O)C(O)=O
11645,CN(CCCCCCN(C)C(=O)OC1=C[N+](C)=CC=C1)C(=O)OC1=C[N+](C)=CC=C1
11646,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCC1)C1=CC=CS1
11647,OC1=CC=C(Br)C=C1C(=O)NC1=CC=C(Cl)C=C1
11648,NC(=N)NN=C1C=CC(C=C1)=NNC(N)=S
11649,[Fe++].[O-]C([O-])=O
11650,NC(=S)NS(=O)(=O)C1=CC=C(N)C=C1
11651,
11652,CNC(=O)CNC(=O)C1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I
11653,[I-].CC[N+](C)(CC)CCSC1=NC2=CC=CC=C2N=C(C1)C1=CC=C(SC2=CC=CC=C2)C=C1
11654,[H][C@@](C)(N)CC1=CC(O)=CC=C1
11655,CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CCC(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CC6=CC=CC=C6)C.CC1/C=C\C(=O)NC/C=C\C(=C/C(CC(=O)CC2=NC(=CO2)C(=O)N3CCC=C3C(=O)OC1C(C)C)O)\C
11656,[Cl-].[Cl-].CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C
11657,[Na+].[Na+].[O-]C(=O)C1=C(C=CC=C1)C1=C2C=C(Br)C(=O)C(Br)=C2OC2=C1C=C(Br)C([O-])=C2Br
11658,[Na+].[Na+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
11659,NS(=O)(=O)C1=C(Cl)C=C2NC(NC(=O)C2=C1)C1=CC=CC=C1
11660,C[C@@H]1C[C@H](CC(C)(C)C1)OC(=O)C1=CC=CN=C1
11661,[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])CC(=O)C=C(C)[C@]4(C)[C@@]3([H])CC[C@]12C
11662,CCOC1=C(OCC)C(OCC)=C(N)C2=C1C(OC2=O)C1N(C)CCC2=CC3=C(OCO3)C(OC)=C12
11663,CCOC(=S)SSC(=S)OCC
11664,OC(C1CN2CCC1CC2)(C1=CC=CC=C1)C1=CC=CC=C1
11665,CC1=CC(O)=C(C=C1C)[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
11666,COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN1CCCN(CCCOC(=O)C2=CC(OC)=C(OC)C(OC)=C2)CC1
11667,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
11668,CC(C)=CC1C(C(=O)OCC2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C
11669,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](O)C1=C2C=C(OC)C=CC2=NC=C1
11670,O=N(=O)OCCN(CCON(=O)=O)CCON(=O)=O
11671,C[N+]1(C)CCC(CC1)=C(C1=CC=CC=C1)C1=CC=CC=C1
11672,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
11673,CC(C(O)=O)C1=CC(Cl)=C(C=C1)N1CC=CC1
11674,C[N+](C)(C)NCCC([O-])=O
11675,CSCC1CN(\N=C\C2=CC=C(O2)[N+]([O-])=O)C(=O)O1
11676,CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)NC(C)(C)C
11677,NC(=N)NS(=O)(=O)C1=CC=C(N)C=C1
11678,C=CCN1CC2=CC=CC=C2C2=CC=CC=C2C1
11679,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
11680,CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1
11680,CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1
11681,OCN1C(=O)CN(\N=C\C2=CC=C(O2)[N+]([O-])=O)C1=O
11682,CCC(C(=O)OCCOCCN(CC)CC)C1=CC=CC=C1
11683,O[Sb](=O)=O.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
11684,CCC(C)(O)C#C
11685,
11686,
11687,CC(C)C1=CC=CC=C1OCC1=NCCN1
11688,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCC1
11689,CCN(CC)CCNC(C(=O)OCCC(C)C)C1=CC=CC=C1
11690,[H][C@]12SC(C)(C)[C@@]([H])(N1C(=O)[C@@]2([H])NC(=O)CC1=CC=CC=C1)C(=O)OCOC(C)=O
11691,CCC1(C)CC(=O)NC(=O)C1
11692,OC(=O)C1=C(I)C(NC(=O)COCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I
11693,[H]OC(=O)C([H])([H])C([H])([H])C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C1([H])N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])[H])C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])O[H])C([H])(O[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N([H])C([H])([H])C(=O)N([H])C([H])(C(=O)N([H])C([H])([H])C(=O)N([H])C([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])C(=O)N([H])[H])C([H])(O[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)O[H])C([H])(O[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H])C([H])(O[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C1=C([H])N=C([H])N1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
11694,O.O.[Na+].[Na+].[Na+].[Au+].[O-]S([S-])(=O)=O.[O-]S([S-])(=O)=O
11695,CCN1C=C(C(O)=O)C(=O)C2=CN=C(N=C12)N1CCCC1
11696,[Br-].[Br-].CC1=C(N(\N=N\N2C3=CC=CC=[N+]3C(C)=C2C2=CC=CC=C2)C2=CC=CC=[N+]12)C1=CC=CC=C1
11697,CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C
11698,OCCN(CCO)CCO
11699,OC(=O)C1CSC(N1)C(O)=O.N[C@@H](CCCNC(N)=N)C(O)=O
11700,O.O.[Mg++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O
11701,O\N=C\C1=CC=[N+](COC[N+]2=CC=C(\C=N\O)C=C2)C=C1
11702,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O
11703,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
11704,O=C(OCCN1CCCCCC1)C(C1CCCCC1)C1=CSC=C1
11705,COC1=C(OCC2CNC(=O)O2)C=CC=C1
11706,CNC(=O)C1=C(I)C(C(O)=O)=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C(C(O)=O)=C(I)C(C(=O)NC)=C2I)=C1I
11707,CO[C@@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@H]2CC[C@@]3(C=O)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H](CC[C@]43O)C3=CC(=O)OC3)C2)[C@H]1O
11708,OC(CNCCNC(=O)CC1=CC=C(O)C=C1)COC1=CC=CC=C1C#N
11709,CN(C)CCOC(=O)COC1=CC=C(Cl)C=C1
11710,C[N+]1(CCC(C(N)=O)(C2=CC=CC=C2)C2=CC=CC=C2)CCCCC1
11711,CN(C)CC1=CC=C(CSCCNC(NCC2=CC=C3OCOC3=C2)=C[N+]([O-])=O)O1
11712,
11713,COCCCOC1=CC=NC(C[S@@](=O)C2=NC3=CC=CC=C3N2)=C1C
11714,[Na+].[Au+].OC(C[S-])CS([O-])(=O)=O
11715,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(OCCO)=CC(O)=C4C3=O)C3=CC=C(O)C(O)=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
11716,Cl[Hg]Cl
11717,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1
11718,CN1N=NC2=CC=C(C=C12)[C@@H](N1C=NC=N1)C1=CC=C(Cl)C=C1
11719,OCC1COC(CI)O1
11720,[I-].CC[N+](C)(CC)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
11721,CCCC(C)C1(C=C)C(=O)NC(=O)NC1=O
11722,[Na+].[Fe+3].[O-]C(=O)CC([O-])(CC([O-])=O)C([O-])=O
11723,CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN3CCSC1=C23)C(O)=O
11724,COC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C1
11725,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
11726,CC(C)(C)NCC(O)COC1=CC=CC2=C1SCCC2
11727,NC1=NC(=O)N(C=C1I)[C@H]1C[C@H](O)[C@@H](CO)O1
11728,CC(C)NC[C@H](O)COC1=CC=C(O)C=C1
11729,CC1=NN=C(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CN2C=C(Cl)C(=O)C(Cl)=C2)C3=O)C(O)=O)S1
11730,NC(=N)NNCCOC1=C(Cl)C=CC=C1Cl
11731,[OH-].[Al+3].CC(C)(OC1=CC=C(Cl)C=C1)C([O-])=O.CC(C)(OC1=CC=C(Cl)C=C1)C([O-])=O
11732,OC(CNCCNC(=O)N1CCOCC1)COC1=CC=C(O)C=C1
11733,CN(C)(=O)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12
11734,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O
11735,CC(CN1CCN(CCOCCO)CC1)CN1C2=CC=CC=C2SC2=CC=CC=C12
11736,OCC(O)CN1CCN(CC1)C1=CC=CC=C1
11737,[Mg++].[O-]C(=O)C1=CC(=O)NC(=O)N1.[O-]C(=O)C1=CC(=O)NC(=O)N1
11738,CCOC(=O)[C@@]1(CCC=C[C@H]1N(C)C)C1=CC=CC=C1
11739,CC1=CC=CC=C1CN1CCN(CCOC(C2=CC=CC=C2)C2=CC=CC=C2Cl)CC1
11740,[Al+3].CC([O-])=O.O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
11741,ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1
11742,OC1(CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1)C1=CC(=C(Cl)C=C1)C(F)(F)F
11743,C[C@H]1CCC[C@@H](C)N1NC(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O
11744,[H][C@]12N3CCC[C@@]1(CC)CC(=O)N1C4=CC=CC=C4C(CC3)=C21
11745,CN(C)CCOCCOC(=O)N1C2=CC=CC=C2SC2=CC=CC=C12
11746,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1Br
11747,CC(C)(C)C1=CC=C2C(C=CC(=C2S(O)(=O)=O)C(C)(C)C)=C1
11748,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C[131I])[C@H]3CC[C@]12C
11749,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O
11750,CCN1C(=O)OC(C)(C)C1=O
11751,[Ca++].CC(=O)CCC([O-])=O.CC(=O)CCC([O-])=O
11752,CC(N1N=C(N)CC1=O)C1=CC(Cl)=C(Cl)C=C1
11753,CC1(C)O[C@@]2(C)[C@@H](O)C[C@@H]1C[C@H]2O
11754,CC1=CC=CC(C)=C1NC(=O)C1=CC(=C(Cl)C=C1O)S(N)(=O)=O
11755,O=C1NC(=S)NC(CC2=CC=CC=C2)=C1
11756,CCC1(C(=O)NC(=O)NC1=O)C1=CC2CCC(C2)C1
11757,O=C1N(C2=CC=CC=C2C1(CC1=CC=NC=C1)CC1=CC=NC=C1)C1=CC=CC=C1
11758,S=C1N=CNC2=C1C=NN2
11759,CN1CCC2=C(C1)C1=CC=CC=C1N2CC1=CC=CC=C1
11760,
11761,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC1=CC=C(C)C=C31
11762,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O[C@H]3C[C@@H](O[C@@H]3COP(=S)(O)O[C@H]4C[C@@H](O[C@@H]4COP(=S)(O)O[C@H]5C[C@@H](O[C@@H]5COP(=S)(O)O[C@H]6C[C@@H](O[C@@H]6COP(=S)(O)O[C@H]7C[C@@H](O[C@@H]7COP(=S)(O)O[C@H]8C[C@@H](O[C@@H]8COP(=S)(O)O[C@H]9C[C@@H](O[C@@H]9COP(=S)(O)O[C@H]1C[C@@H](O[C@@H]1COP(=S)(O)O[C@H]1C[C@@H](O[C@@H]1COP(=S)(O)O[C@H]1C[C@@H](O[C@@H]1COP(=S)(O)O[C@H]1C[C@@H](O[C@@H]1COP(=S)(O)O[C@H]1C[C@@H](O[C@@H]1COP(=S)(O)O[C@H]1C[C@@H](O[C@@H]1COP(=S)(O)O[C@H]1C[C@@H](O[C@@H]1COP(=S)(O)O[C@H]1C[C@@H](O[C@@H]1COP(=S)(O)O[C@H]1C[C@@H](O[C@@H]1COP(=S)(O)O[C@H]1C[C@@H](O[C@@H]1CO)N1C=C(C(=O)NC1=O)C)N1C=CC(=NC1=O)N)N1C=C(C(=O)NC1=O)C)N1C=CC(=NC1=O)N)N1C=CC(=NC1=O)N)N1C=CC(=NC1=O)N)N1C=NC2=C(N=CN=C21)N)N1C=NC2=C1N=C(NC2=O)N)N1C=CC(=NC1=O)N)N1C=NC2=C1N=C(NC2=O)N)N1C=C(C(=O)NC1=O)C)N1C=NC2=C1N=C(NC2=O)N)N1C=CC(=NC1=O)N)N1C=NC2=C1N=C(NC2=O)N)N1C=CC(=NC1=O)N)N1C=CC(=NC1=O)N)N1C=NC2=C(N=CN=C21)N)S)O
11763,CC(C)(N)CO.CN1C2=C(N=CN2)C(=O)N(C)C1=O
11764,[H]C(I)(I)I
11765,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(=O)OC1OC(=O)C2=CC=CC=C12
11766,CCN(CC)CCOC(=O)C1=CC=CC(=C1O)C1=CC=CC=C1
11767,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)C1=CC=C(O)C=C1
11768,CCC(Br)(CC)C(=O)NC(N)=O
11769,[OH-].[Bi+3].[O-]C1=C([O-])C(Br)=C(Br)C(Br)=C1Br
11770,CCC(C1=NOC(CCN(CC)CC)=N1)C1=CC=CC=C1
11771,CC(CN(C)C)CN1C2=CC=CC=C2S(=O)(=O)C2=CC=CC=C12
11772,OC(=O)C1=C(CSC2=NN=CS2)CS[C@@H]2[C@H](NC(=O)CN3C=NN=N3)C(=O)N12
11773,COC1=CC2=C(SC3=CC=CC=C3C2(O)CCCN(C)C)C=C1
11774,CCN1C=C(C(O)=O)C(=O)C2=CN=C(N=C12)N1CCNCC1
11775,COC(=O)CCC=C=CC[C@H]1[C@H](\C=C\[C@H](O)COC2=CC=CC=C2)[C@@H](O)CC1=O
11776,CC(CCN1CCOCC1)OC(=O)C1(CCOCC1)C1=CC=CC=C1
11777,CCCC(O)C(CC)CO
11778,C1CC2=C(C1)C(NC1=NCCN1)=CC=C2
11779,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=C(F)C(OC2=CC=CC=C2)=C1
11780,[Ca++].O[Si](O)(O)[O-].O[Si](O)(O)[O-]
11781,[Cu++].CC(=O)C1C(=O)C=C2OC3=C(C(C)=O)C([O-])=C(C)C([O-])=C3C2(C)C1=O
11782,[K+].[O-][Mn](=O)(=O)=O
11783,CO[C@H]1O[C@H](CNC(=O)N(CCCl)N=O)[C@@H](O)[C@H](O)[C@H]1O
11784,C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1
11785,[OH-].OB(O)[O-].[Hg+]C1=CC=CC=C1.[Hg+]C1=CC=CC=C1
11786,CCN(CC)CCN1C(=O)C(CC2=CC=C(OC)C=C2)=NC2=CC=CC=C12
11787,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N=C)C1=CC=CC=C1)C(O)=O
11788,OCCN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1F
11789,CNC(=S)NCO
11790,CC(=O)OC1=CC=CC(C(O)=O)=C1OC(C)=O
11791,CC(CN1C2=CC=CC=C2SC2=C1C=CC=C2)[N+](C)(C)CCO
11792,[H]C(CCN1CCN(CCO)CC1)=C1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2
11793,CN1C2=C(N(CCOC(=O)C3=CC=CN=C3)C=N2)C(=O)N(C)C1=O
11794,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@]([H])(O)[C@@]1([H])[C@@]2([H])C=C(Cl)C2=CC(=O)C=C[C@]12C
11795,CC[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
11796,CCN(CC)CCOC1=CC=CC=C1C(=O)CCC1=CC=CC=C1
11797,ClC1=CC=C(CC(=CCN2CCCC2)C2=CC=CC=C2)C=C1
11798,[S--].[S--].[S--].[S--].[S--].[S--].[S--].[186Re].[186Re]
11799,N[C@@H](CC1=CC(O)=C(O)C=C1[18F])C(O)=O
11800,CN(C)C(=O)CCCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
11801,COC1CC(C[N+](C)(C)C1)=C(C1=CC=CS1)C1=CC=CS1
11802,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OCC)[C@@H]2C)O4
11803,CC(CC1=CC=CC=C1)NCCCCl
11804,COC1=CC=C(C=C1)C1=CC(=S)SS1
11805,CCCCC\C=C/C\C=C/C\C=C/CCCCC(O)=O
11806,OC1=CC=C(C=C1)C(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O
11807,C[C@]12C[C@H](Cl)[C@@]3(Cl)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
11808,[H][C@@]12CC[C@](C)(C(C)=O)[C@@]1(C)CCC1=C3CCC(=O)C=C3CC[C@@]21[H]
11809,CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C
11810,N1C=CN=C1.OC(=O)C1=CC=CC=C1O
11811,COCC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
11812,[Mg++].[Mg++].[Mg++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O
11813,[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)C(=O)COP(O)(O)=O
11814,
11815,[H][C@@]12CC(C[C@H]3NCCC4=C3C=C(OC)C(OC)=C4)=C(CC)CN1CCC1=C2C=C(OC)C(OC)=C1
11816,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](O)C=C3CC[C@@]21[H]
11817,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
11818,NC1=C2N=CN(CCOCP(O)(O)=O)C2=NC=N1
11819,COC1=C(O)C(\C=N\C2=CC=C(C)C=C2)=CC=C1
11820,CCCS(=O)C1=CC=C2NC(NC(=O)OC)=NC2=C1
11821,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1Cl
11822,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O
11823,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F
11824,COC1=CC2=C(C=C1)C1=C(N2)C(C)=NCC1
11825,COC1=CC2=C(OC(=C2)C2CCNCC2)C(Br)=C1
11826,NC(=O)C1=CC(=C(I)C=C1)[N+]([O-])=O
11827,CO[C@H](C)[C@H](NC(=O)OC)C(=O)N1CCC[C@H]1C1=NC2=C(N1)C=C(F)C(=C2)[C@H]1CC[C@@H](N1C1=CC(F)=C(N2CCC(CC2)C2=CC=C(F)C=C2)C(F)=C1)C1=CC2=C(NC(=N2)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)C=C1F
11828,[H][C@@]12CN(C(=O)[C@@]([H])(NC(=O)O[C@]3([H])CCC[C@@]3([H])OC\C=C\C(F)(F)C3=NC4=C(C=CC=C4)N=C3O1)C(C)(C)C)[C@@]([H])(C2)C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1
11829,CC(=O)O[C@@H](CC(=O)[O-])C[N+](C)(C)C
11830,COC(=O)C1=CN=CC=C1
11831,
11832,
11833,
11834,
11835,
11836,
11837,
11838,
11839,
11840,
11841,
11842,
11843,
11844,COC(=O)[C@@H]1C2=C(C3=C(O1)C=CC(=C3)F)NC(=O)N=C2
11845,
11846,
11847,
11848,
11849,
11850,
11851,
11852,
11853,
11854,
11855,
11856,CCCCCC1=CC=C(C)C=C1O
11857,O[Bi]1OC2=CC(=CC(O)=C2O1)C(O)=O
11858,[Bi+3].CCCC(CCC)C([O-])=O.CCCC(CCC)C([O-])=O.CCCC(CCC)C([O-])=O
11859,[Na+].[Na+].[O-]C(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C(Br)C(=O)C(Br)=C2OC2=C1C=C(Br)C([O-])=C2Br
11860,CO[C@H]1[C@H](OC(=O)C2=CC=C(C)N2)[C@H](O)[C@@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=C(C)C(=CN2)C(=O)NC2=C(O)C4=C(OC2=O)C(C)=C(O[C@H]2OC(C)(C)[C@@H](OC)[C@H](OC(=O)C5=CC=C(C)N5)[C@@H]2O)C=C4)C(=O)O3)OC1(C)C
11861,
11862,[H][C@@]1([C@@H](O)[C@](CC)(CCCC)CS(=O)(=O)C2=CC=C(C=C12)N(C)C)C1=CC=CC(NC(=O)N[C@@H]2O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](OCC3=CC=CC=C3)[C@H]2O)=C1
11863,
11864,NC1=C2C(=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1)C#N
11865,CNCCC1=CC(O)=C(O)C=C1
11866,COC(=O)C(C)OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1
11867,CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1
11868,CC(C)[C@H](N)C(=O)O[C@@H]1[C@@H](CO)O[C@@H](N2C=CC(N)=NC2=O)[C@]1(C)O
11869,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1N1C=CC(N)=NC1=O
11870,
11870,CC1=CC2CC3=C(C=CC(=O)N3)[C@@]4(C1)[C@@H]2CCCN4C(=O)CN(C)CCCCCCN(C)CC(=O)N5CCC[C@H]6[C@@]57CC(=CC6CC8=C7C=CC(=O)N8)C
11871,
11872,[68Ga+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O
11873,
11874,BrC1=CC=CC(=C1)C1=NNC(=C1)C1=CC2=C(OCO2)C=C1
